,Y_validation,date,lpred
132,34.77,2016-09-02,34.997908910750155
133,19.84,2016-09-06,19.61063422100689
134,27.57,2016-09-07,27.42835039672879
135,55.7865,2016-09-08,56.887275904323204
136,239.72,2016-09-09,240.24561351888298
137,177.21,2016-09-12,178.28920407167675
138,20.92,2016-09-13,20.812667256500603
139,100.3,2016-09-14,101.63381937367365
140,307.19,2016-09-15,309.173430191752
141,252.14,2016-09-16,249.47612348526457
142,331.66,2016-09-19,331.4529229077843
143,183.56,2016-09-20,184.5023108147716
144,283.37,2016-09-21,284.6883489287869
145,31.96,2016-09-22,32.21146735030588
146,363.69,2016-09-23,361.32716083561064
147,211.705,2016-09-26,210.27178324282156
148,284.54,2016-09-27,287.165233009125
149,304.0,2016-09-28,305.18797093763436
150,343.45,2016-09-29,338.87722349940293
